defined_class	defined_class_label	external	external_label
http://purl.obolibrary.org/obo/NCIT_C33613	Stellate Reticulum	http://purl.obolibrary.org/obo/UBERON_0006950	stellate reticulum
http://purl.obolibrary.org/obo/NCIT_C52730	Sternal Manubrium	http://purl.obolibrary.org/obo/UBERON_0002205	manubrium of sternum
http://purl.obolibrary.org/obo/NCIT_C117980	Sternocephalicus Muscle	http://purl.obolibrary.org/obo/UBERON_0011371	sternocephalicus muscle
http://purl.obolibrary.org/obo/NCIT_C33615	Sternoclavicular Joint	http://purl.obolibrary.org/obo/UBERON_0001469	sternoclavicular joint
http://purl.obolibrary.org/obo/NCIT_C33616	Sternocleidomastoid Muscle	http://purl.obolibrary.org/obo/UBERON_0001128	sternocleidomastoid
http://purl.obolibrary.org/obo/NCIT_C33617	Sternocostal Joint	http://purl.obolibrary.org/obo/UBERON_0001998	sternocostal joint
http://purl.obolibrary.org/obo/NCIT_C53044	Sternohyoid	http://purl.obolibrary.org/obo/UBERON_0001107	sternohyoid muscle
http://purl.obolibrary.org/obo/NCIT_C53069	Sternooccipital	http://purl.obolibrary.org/obo/UBERON_0010949	sternooccipital muscle
http://purl.obolibrary.org/obo/NCIT_C53070	Sternothyroid	http://purl.obolibrary.org/obo/UBERON_0001109	sternothyroid muscle
http://purl.obolibrary.org/obo/NCIT_C12793	Sternum	http://purl.obolibrary.org/obo/UBERON_0000975	sternum
http://purl.obolibrary.org/obo/NCIT_C12391	Stomach	http://purl.obolibrary.org/obo/UBERON_0000945	stomach
http://purl.obolibrary.org/obo/NCIT_C34305	Stomach Primordium	http://purl.obolibrary.org/obo/UBERON_0012172	stomach primordium
http://purl.obolibrary.org/obo/NCIT_C34306	Stomodeum	http://purl.obolibrary.org/obo/UBERON_0000930	stomodeum
http://purl.obolibrary.org/obo/NCIT_C33620	Stratified Columnar Epithelium	http://purl.obolibrary.org/obo/UBERON_0007602	stratified columnar epithelium
http://purl.obolibrary.org/obo/NCIT_C33621	Stratified Cuboidal Epithelium	http://purl.obolibrary.org/obo/UBERON_0007603	stratified cuboidal epithelium
http://purl.obolibrary.org/obo/NCIT_C13180	Stratified Squamous Epithelium	http://purl.obolibrary.org/obo/UBERON_0006915	stratified squamous epithelium
http://purl.obolibrary.org/obo/NCIT_C33623	Stratum Basale	http://purl.obolibrary.org/obo/UBERON_0002025	stratum basale of epidermis
http://purl.obolibrary.org/obo/NCIT_C33625	Stratum Corneum	http://purl.obolibrary.org/obo/UBERON_0002027	stratum corneum of epidermis
http://purl.obolibrary.org/obo/NCIT_C33627	Stratum Granulosum	http://purl.obolibrary.org/obo/UBERON_0002069	stratum granulosum of epidermis
http://purl.obolibrary.org/obo/NCIT_C33628	Stratum Intermedium	http://purl.obolibrary.org/obo/UBERON_0007440	stratum intermedium of tooth
http://purl.obolibrary.org/obo/NCIT_C33629	Stratum Lucidum	http://purl.obolibrary.org/obo/UBERON_0002071	stratum lucidum of epidermis
http://purl.obolibrary.org/obo/NCIT_C33630	Stratum Papillare	http://purl.obolibrary.org/obo/UBERON_0001992	papillary layer of dermis
http://purl.obolibrary.org/obo/NCIT_C33631	Stratum Reticulare	http://purl.obolibrary.org/obo/UBERON_0001993	reticular layer of dermis
http://purl.obolibrary.org/obo/NCIT_C12850	Stratum Spinosum	http://purl.obolibrary.org/obo/UBERON_0002026	stratum spinosum of epidermis
http://purl.obolibrary.org/obo/NCIT_C33634	Striated Border	http://purl.obolibrary.org/obo/UBERON_0012425	striated border microvillus layer
http://purl.obolibrary.org/obo/NCIT_C12436	Striated Muscle Tissue	http://purl.obolibrary.org/obo/UBERON_0002036	striated muscle tissue
http://purl.obolibrary.org/obo/NCIT_C67387	Stroma	http://purl.obolibrary.org/obo/UBERON_0003891	stroma
http://purl.obolibrary.org/obo/NCIT_C53071	Styloglossus	http://purl.obolibrary.org/obo/UBERON_0001573	styloglossus
http://purl.obolibrary.org/obo/NCIT_C33639	Stylopharyngeus	http://purl.obolibrary.org/obo/UBERON_0008804	stylopharyngeus muscle
http://purl.obolibrary.org/obo/NCIT_C33640	Subarachnoid Cistern	http://purl.obolibrary.org/obo/UBERON_0004050	subarachnoid cistern
http://purl.obolibrary.org/obo/NCIT_C34307	Subcardinal Vein	http://purl.obolibrary.org/obo/UBERON_0006296	subcardinal vein
http://purl.obolibrary.org/obo/NCIT_C33643	Subclavian Artery	http://purl.obolibrary.org/obo/UBERON_0001533	subclavian artery
http://purl.obolibrary.org/obo/NCIT_C12794	Subclavian Vein	http://purl.obolibrary.org/obo/UBERON_0001587	subclavian vein
http://purl.obolibrary.org/obo/NCIT_C33644	Subclavius	http://purl.obolibrary.org/obo/UBERON_0008779	subclavius
http://purl.obolibrary.org/obo/NCIT_C53000	Subcostal Artery	http://purl.obolibrary.org/obo/UBERON_0001561	subcostal artery
http://purl.obolibrary.org/obo/NCIT_C53121	Subcostal Vein	http://purl.obolibrary.org/obo/UBERON_0001099	subcostal vein
http://purl.obolibrary.org/obo/NCIT_C12280	Subglottis	http://purl.obolibrary.org/obo/UBERON_0036068	subglottis
http://purl.obolibrary.org/obo/NCIT_C33648	Subiculum	http://purl.obolibrary.org/obo/UBERON_0002191	subiculum
http://purl.obolibrary.org/obo/NCIT_C53002	Sublingual Artery	http://purl.obolibrary.org/obo/UBERON_0001611	sublingual artery
http://purl.obolibrary.org/obo/NCIT_C12234	Sublingual Salivary Gland	http://purl.obolibrary.org/obo/UBERON_0001832	sublingual gland
http://purl.obolibrary.org/obo/NCIT_C33649	Submandibular Duct	http://purl.obolibrary.org/obo/UBERON_0002334	submandibular duct
http://purl.obolibrary.org/obo/NCIT_C52558	Submandibular Ganglion	http://purl.obolibrary.org/obo/UBERON_0002059	submandibular ganglion
http://purl.obolibrary.org/obo/NCIT_C12233	Submandibular Gland	http://purl.obolibrary.org/obo/UBERON_0001736	submandibular gland
http://purl.obolibrary.org/obo/NCIT_C77650	Submandibular Lymph Node	http://purl.obolibrary.org/obo/UBERON_0002520	submandibular lymph node
http://purl.obolibrary.org/obo/NCIT_C53128	Submental Vein	http://purl.obolibrary.org/obo/UBERON_0001655	submental vein
http://purl.obolibrary.org/obo/NCIT_C13167	Submucosa	http://purl.obolibrary.org/obo/UBERON_0000009	submucosa
http://purl.obolibrary.org/obo/NCIT_C52747	Submucous Nerve Plexus	http://purl.obolibrary.org/obo/UBERON_0005304	submucous nerve plexus
http://purl.obolibrary.org/obo/NCIT_C33650	Subscapular Artery	http://purl.obolibrary.org/obo/UBERON_0001397	subscapular artery
http://purl.obolibrary.org/obo/NCIT_C33651	Subscapularis	http://purl.obolibrary.org/obo/UBERON_0001129	subscapularis muscle
http://purl.obolibrary.org/obo/NCIT_C28745	Subsegmental Lymph Node	http://purl.obolibrary.org/obo/UBERON_0035765	subsegmental lymph node
http://purl.obolibrary.org/obo/NCIT_C94494	Subserosa	http://purl.obolibrary.org/obo/UBERON_0012375	subserosa
http://purl.obolibrary.org/obo/NCIT_C12641	Substantia Gelatinosa	http://purl.obolibrary.org/obo/UBERON_0002181	substantia gelatinosa
http://purl.obolibrary.org/obo/NCIT_C12453	Substantia Nigra	http://purl.obolibrary.org/obo/UBERON_0002038	substantia nigra
http://purl.obolibrary.org/obo/NCIT_C33652	Substantia Propria	http://purl.obolibrary.org/obo/UBERON_0001777	substantia propria of cornea
http://purl.obolibrary.org/obo/NCIT_C33653	Subtalar Joint	http://purl.obolibrary.org/obo/UBERON_0003698	subtalar joint
http://purl.obolibrary.org/obo/NCIT_C12454	Subthalamic Nucleus	http://purl.obolibrary.org/obo/UBERON_0001906	subthalamic nucleus
http://purl.obolibrary.org/obo/NCIT_C33654	Sulcus Centralis	http://purl.obolibrary.org/obo/UBERON_0002916	central sulcus
http://purl.obolibrary.org/obo/NCIT_C33655	Sulcus Centralis Insulae	http://purl.obolibrary.org/obo/UBERON_0035925	central sulcus of insula
http://purl.obolibrary.org/obo/NCIT_C33656	Sulcus Limitans	http://purl.obolibrary.org/obo/UBERON_0009573	sulcus limitans of fourth ventricle
http://purl.obolibrary.org/obo/NCIT_C53005	Superficial Cervical Artery	http://purl.obolibrary.org/obo/UBERON_0001071	superficial cervical artery
http://purl.obolibrary.org/obo/NCIT_C33659	Superficial Cervical Lymph Node	http://purl.obolibrary.org/obo/UBERON_0004870	superficial cervical lymph node
http://purl.obolibrary.org/obo/NCIT_C52864	Superficial Circumflex Iliac Artery	http://purl.obolibrary.org/obo/UBERON_0009041	superficial circumflex iliac artery
http://purl.obolibrary.org/obo/NCIT_C33660	Superficial Fascia	http://purl.obolibrary.org/obo/UBERON_0011818	superficial fascia
http://purl.obolibrary.org/obo/NCIT_C102716	Superficial Lymph Node	http://purl.obolibrary.org/obo/UBERON_0015917	superficial lymph node
http://purl.obolibrary.org/obo/NCIT_C33663	Superficial Lymphatic Vessel	http://purl.obolibrary.org/obo/UBERON_0035198	superficial lymphatic vessel
http://purl.obolibrary.org/obo/NCIT_C33664	Superficial Middle Cerebral Vein	http://purl.obolibrary.org/obo/UBERON_0035231	superficial middle cerebral vein
http://purl.obolibrary.org/obo/NCIT_C33665	Superficial Palmar Arch	http://purl.obolibrary.org/obo/UBERON_0006564	superficial palmar arch
http://purl.obolibrary.org/obo/NCIT_C52700	Superficial Temporal Vein	http://purl.obolibrary.org/obo/UBERON_0001657	superficial temporal vein
http://purl.obolibrary.org/obo/NCIT_C33666	Superficial Vein	http://purl.obolibrary.org/obo/UBERON_0035550	superficial vein
http://purl.obolibrary.org/obo/NCIT_C33669	Superior Cerebellar Artery	http://purl.obolibrary.org/obo/UBERON_0001635	superior cerebellar artery
http://purl.obolibrary.org/obo/NCIT_C92213	Superior Cervical Ganglion	http://purl.obolibrary.org/obo/UBERON_0001989	superior cervical ganglion
http://purl.obolibrary.org/obo/NCIT_C33672	Superior Constrictor Muscle	http://purl.obolibrary.org/obo/UBERON_0006329	superior pharyngeal constrictor
http://purl.obolibrary.org/obo/NCIT_C33674	Superior Frontal Gyrus	http://purl.obolibrary.org/obo/UBERON_0002661	superior frontal gyrus
http://purl.obolibrary.org/obo/NCIT_C33676	Superior Frontal Sulcus	http://purl.obolibrary.org/obo/UBERON_0002562	superior frontal sulcus
http://purl.obolibrary.org/obo/NCIT_C32688	Superior Gluteal Artery	http://purl.obolibrary.org/obo/UBERON_0001315	superior gluteal artery
http://purl.obolibrary.org/obo/NCIT_C33677	Superior Hemorrhoidal Artery	http://purl.obolibrary.org/obo/UBERON_0035040	superior rectal artery
http://purl.obolibrary.org/obo/NCIT_C33678	Superior Hypophyseal Artery	http://purl.obolibrary.org/obo/UBERON_0035404	superior hypophysial artery
http://purl.obolibrary.org/obo/NCIT_C33680	Superior Intercostal Vein	http://purl.obolibrary.org/obo/UBERON_0012194	superior intercostal vein
http://purl.obolibrary.org/obo/NCIT_C33684	Superior Mediastinum	http://purl.obolibrary.org/obo/UBERON_0008818	superior mediastinum
http://purl.obolibrary.org/obo/NCIT_C33685	Superior Mesenteric Artery	http://purl.obolibrary.org/obo/UBERON_0001182	superior mesenteric artery
http://purl.obolibrary.org/obo/NCIT_C33687	Superior Mesenteric Vein	http://purl.obolibrary.org/obo/UBERON_0001138	superior mesenteric vein
http://purl.obolibrary.org/obo/NCIT_C33688	Superior Oblique Muscle	http://purl.obolibrary.org/obo/UBERON_0006321	superior oblique extraocular muscle
http://purl.obolibrary.org/obo/NCIT_C52742	Superior Pancreatico-Duodenal Artery	http://purl.obolibrary.org/obo/UBERON_0002070	superior pancreaticoduodenal artery
http://purl.obolibrary.org/obo/NCIT_C33691	Superior Parathyroid Gland	http://purl.obolibrary.org/obo/UBERON_0006749	superior parathyroid gland
http://purl.obolibrary.org/obo/NCIT_C132415	Superior Pubic Ramus	http://purl.obolibrary.org/obo/UBERON_0014438	superior pubic ramus
http://purl.obolibrary.org/obo/NCIT_C33694	Superior Rectus Muscle	http://purl.obolibrary.org/obo/UBERON_0006323	superior rectus extraocular muscle
http://purl.obolibrary.org/obo/NCIT_C12515	Superior Sagittal Sinus	http://purl.obolibrary.org/obo/UBERON_0001642	superior sagittal sinus
http://purl.obolibrary.org/obo/NCIT_C52736	Superior Suprarenal Artery	http://purl.obolibrary.org/obo/UBERON_0001198	superior suprarenal artery
http://purl.obolibrary.org/obo/NCIT_C33698	Superior Temporal Gyrus	http://purl.obolibrary.org/obo/UBERON_0002769	superior temporal gyrus
http://purl.obolibrary.org/obo/NCIT_C33700	Superior Temporal Sulcus	http://purl.obolibrary.org/obo/UBERON_0002734	superior temporal sulcus
http://purl.obolibrary.org/obo/NCIT_C33701	Superior Thoracic Artery	http://purl.obolibrary.org/obo/UBERON_0035273	superior thoracic artery
http://purl.obolibrary.org/obo/NCIT_C53021	Superior Thyroid Artery	http://purl.obolibrary.org/obo/UBERON_0007150	superior thyroid artery
http://purl.obolibrary.org/obo/NCIT_C52686	Superior Vesical Artery	http://purl.obolibrary.org/obo/UBERON_0001312	superior vesical artery
http://purl.obolibrary.org/obo/NCIT_C33703	Superior Vestibular Nucleus	http://purl.obolibrary.org/obo/UBERON_0007227	superior vestibular nucleus
http://purl.obolibrary.org/obo/NCIT_C34308	Supracardinal Vein	http://purl.obolibrary.org/obo/UBERON_0006300	supracardinal vein
http://purl.obolibrary.org/obo/NCIT_C74537	Suprachiasmatic Nucleus	http://purl.obolibrary.org/obo/UBERON_0002034	suprachiasmatic nucleus
http://purl.obolibrary.org/obo/NCIT_C12903	Supraclavicular Lymph Node	http://purl.obolibrary.org/obo/UBERON_0035279	supraclavicular lymph node
http://purl.obolibrary.org/obo/NCIT_C33706	Supramarginal Gyrus	http://purl.obolibrary.org/obo/UBERON_0002688	supramarginal gyrus
http://purl.obolibrary.org/obo/NCIT_C33707	Supraorbital Vein	http://purl.obolibrary.org/obo/UBERON_0001654	supraorbital vein
http://purl.obolibrary.org/obo/NCIT_C126736	Suprapubic Skin	http://purl.obolibrary.org/obo/UBERON_0036149	suprapubic skin
http://purl.obolibrary.org/obo/NCIT_C33708	Suprarenal Artery	http://purl.obolibrary.org/obo/UBERON_0005624	suprarenal artery
http://purl.obolibrary.org/obo/NCIT_C53129	Suprarenal Vein	http://purl.obolibrary.org/obo/UBERON_0001146	suprarenal vein
http://purl.obolibrary.org/obo/NCIT_C33709	Supraspinatus	http://purl.obolibrary.org/obo/UBERON_0002383	supraspinatus muscle
http://purl.obolibrary.org/obo/NCIT_C52734	Sural Artery	http://purl.obolibrary.org/obo/UBERON_0001390	sural artery
http://purl.obolibrary.org/obo/NCIT_C77675	Sural Nerve	http://purl.obolibrary.org/obo/UBERON_0015488	sural nerve
http://purl.obolibrary.org/obo/NCIT_C13091	Surface of the Prostate	http://purl.obolibrary.org/obo/UBERON_0035480	surface of prostate
http://purl.obolibrary.org/obo/NCIT_C13280	Sweat	http://purl.obolibrary.org/obo/UBERON_0001089	sweat
http://purl.obolibrary.org/obo/NCIT_C33712	Sweat Gland	http://purl.obolibrary.org/obo/UBERON_0001820	sweat gland
http://purl.obolibrary.org/obo/NCIT_C33714	Sylvian Cistern	http://purl.obolibrary.org/obo/UBERON_0011155	Sylvian cistern
http://purl.obolibrary.org/obo/NCIT_C12467	Sympathetic Ganglion	http://purl.obolibrary.org/obo/UBERON_0001806	sympathetic ganglion
http://purl.obolibrary.org/obo/NCIT_C12795	Sympathetic Nervous System	http://purl.obolibrary.org/obo/UBERON_0000013	sympathetic nervous system
http://purl.obolibrary.org/obo/NCIT_C33716	Synarthrosis	http://purl.obolibrary.org/obo/UBERON_0011873	synarthrosis
http://purl.obolibrary.org/obo/NCIT_C33918	Syncytiotrophoblast	http://purl.obolibrary.org/obo/UBERON_0000371	syncytiotrophoblast
http://purl.obolibrary.org/obo/NCIT_C33717	Synovial Bursa	http://purl.obolibrary.org/obo/UBERON_0003668	synovial bursa
http://purl.obolibrary.org/obo/NCIT_C33718	Synovial Fluid	http://purl.obolibrary.org/obo/UBERON_0001090	synovial fluid
http://purl.obolibrary.org/obo/NCIT_C12473	Synovial Membrane	http://purl.obolibrary.org/obo/UBERON_0002018	synovial membrane of synovial joint
http://purl.obolibrary.org/obo/NCIT_C33719	Systemic Vein	http://purl.obolibrary.org/obo/UBERON_0013140	systemic vein
http://purl.obolibrary.org/obo/NCIT_C33720	T1 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004626	thoracic vertebra 1
http://purl.obolibrary.org/obo/NCIT_C33721	T10 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004634	thoracic vertebra 10
http://purl.obolibrary.org/obo/NCIT_C33722	T11 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004635	thoracic vertebra 11
http://purl.obolibrary.org/obo/NCIT_C33723	T12 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004636	thoracic vertebra 12
http://purl.obolibrary.org/obo/NCIT_C33724	T2 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004627	thoracic vertebra 2
http://purl.obolibrary.org/obo/NCIT_C33725	T3 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004628	thoracic vertebra 3
http://purl.obolibrary.org/obo/NCIT_C33726	T4 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004629	thoracic vertebra 4
http://purl.obolibrary.org/obo/NCIT_C33727	T5 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004630	thoracic vertebra 5
http://purl.obolibrary.org/obo/NCIT_C33728	T6 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004631	thoracic vertebra 6
http://purl.obolibrary.org/obo/NCIT_C33729	T7 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004632	thoracic vertebra 7
http://purl.obolibrary.org/obo/NCIT_C33730	T8 Vertebra	http://purl.obolibrary.org/obo/UBERON_0011050	thoracic vertebra 8
http://purl.obolibrary.org/obo/NCIT_C33731	T9 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004633	thoracic vertebra 9
http://purl.obolibrary.org/obo/NCIT_C33732	Tail of the Epididymis	http://purl.obolibrary.org/obo/UBERON_0004360	cauda epididymis
http://purl.obolibrary.org/obo/NCIT_C12271	Tail of the Pancreas	http://purl.obolibrary.org/obo/UBERON_0001151	tail of pancreas
http://purl.obolibrary.org/obo/NCIT_C52799	Talus	http://purl.obolibrary.org/obo/UBERON_0002395	talus
http://purl.obolibrary.org/obo/NCIT_C12796	Tarsal Bone	http://purl.obolibrary.org/obo/UBERON_0001447	tarsal bone
http://purl.obolibrary.org/obo/NCIT_C33735	Tarsal Joint	http://purl.obolibrary.org/obo/UBERON_0008447	intertarsal joint
http://purl.obolibrary.org/obo/NCIT_C33736	Tarsal Plate	http://purl.obolibrary.org/obo/UBERON_0004772	eyelid tarsus
http://purl.obolibrary.org/obo/NCIT_C96518	Taste Bud	http://purl.obolibrary.org/obo/UBERON_0001727	taste bud
http://purl.obolibrary.org/obo/NCIT_C33738	Taste Pore	http://purl.obolibrary.org/obo/UBERON_0007691	gustatory pore
http://purl.obolibrary.org/obo/NCIT_C33739	Tear	http://purl.obolibrary.org/obo/UBERON_0001827	secretion of lacrimal gland
http://purl.obolibrary.org/obo/NCIT_C33740	Tectorial Membrane	http://purl.obolibrary.org/obo/UBERON_0002233	tectorial membrane of cochlea
http://purl.obolibrary.org/obo/NCIT_C12460	Tectum Mesencephali	http://purl.obolibrary.org/obo/UBERON_0002314	midbrain tectum
http://purl.obolibrary.org/obo/NCIT_C33741	Temporal Artery	http://purl.obolibrary.org/obo/UBERON_0001632	temporal artery
http://purl.obolibrary.org/obo/NCIT_C12797	Temporal Bone	http://purl.obolibrary.org/obo/UBERON_0001678	temporal bone
http://purl.obolibrary.org/obo/NCIT_C33742	Temporal Fossa	http://purl.obolibrary.org/obo/UBERON_0013463	temporal fossa
http://purl.obolibrary.org/obo/NCIT_C12353	Temporal Lobe	http://purl.obolibrary.org/obo/UBERON_0001871	temporal lobe
http://purl.obolibrary.org/obo/NCIT_C33743	Temporal Muscle	http://purl.obolibrary.org/obo/UBERON_0001598	temporalis muscle
http://purl.obolibrary.org/obo/NCIT_C33744	Temporal Sulcus	http://purl.obolibrary.org/obo/UBERON_0014687	temporal sulcus
http://purl.obolibrary.org/obo/NCIT_C53140	Temporal Vein	http://purl.obolibrary.org/obo/UBERON_0001671	temporal vein
http://purl.obolibrary.org/obo/NCIT_C33745	Temporary Tooth	http://purl.obolibrary.org/obo/UBERON_0007115	deciduous tooth
http://purl.obolibrary.org/obo/NCIT_C13045	Tendon	http://purl.obolibrary.org/obo/UBERON_0000043	tendon
http://purl.obolibrary.org/obo/NCIT_C96299	Tendon Sheath	http://purl.obolibrary.org/obo/UBERON_0000304	tendon sheath
http://purl.obolibrary.org/obo/NCIT_C53072	Tensor Fasciae Lata	http://purl.obolibrary.org/obo/UBERON_0001376	tensor fasciae latae muscle
http://purl.obolibrary.org/obo/NCIT_C33748	Tensor Tympani	http://purl.obolibrary.org/obo/UBERON_0001600	tensor tympani
http://purl.obolibrary.org/obo/NCIT_C33749	Tentorium Cerebelli	http://purl.obolibrary.org/obo/UBERON_0006691	tentorium cerebelli
http://purl.obolibrary.org/obo/NCIT_C33750	Teres Major Muscle	http://purl.obolibrary.org/obo/UBERON_0001478	teres major muscle
http://purl.obolibrary.org/obo/NCIT_C33751	Teres Minor Muscle	http://purl.obolibrary.org/obo/UBERON_0010496	teres minor muscle
http://purl.obolibrary.org/obo/NCIT_C33752	Teres Muscle	http://purl.obolibrary.org/obo/UBERON_0010467	teres muscle
http://purl.obolibrary.org/obo/NCIT_C33754	Terminal Bronchiole	http://purl.obolibrary.org/obo/UBERON_0002187	terminal bronchiole
http://purl.obolibrary.org/obo/NCIT_C33755	Terminal Bronchiole Epithelium	http://purl.obolibrary.org/obo/UBERON_0001958	terminal bronchiole epithelium
http://purl.obolibrary.org/obo/NCIT_C34310	Tertiary Chorionic Villus	http://purl.obolibrary.org/obo/UBERON_0009995	tertiary chorionic villus
http://purl.obolibrary.org/obo/NCIT_C12412	Testis	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/NCIT_C13822	Thermoreceptor	http://purl.obolibrary.org/obo/UBERON_0035018	thermoreceptor
http://purl.obolibrary.org/obo/NCIT_C33763	Thigh	http://purl.obolibrary.org/obo/UBERON_0000376	hindlimb stylopod
http://purl.obolibrary.org/obo/NCIT_C60732	Third Molar	http://purl.obolibrary.org/obo/UBERON_0018377	molar tooth 3
http://purl.obolibrary.org/obo/NCIT_C34311	Third Pharyngeal Pouch	http://purl.obolibrary.org/obo/UBERON_0007124	pharyngeal pouch 3
http://purl.obolibrary.org/obo/NCIT_C12827	Third Ventricle	http://purl.obolibrary.org/obo/UBERON_0002286	third ventricle
http://purl.obolibrary.org/obo/NCIT_C12905	Thoracic Cavity	http://purl.obolibrary.org/obo/UBERON_0002224	thoracic cavity
http://purl.obolibrary.org/obo/NCIT_C33768	Thoracic Duct	http://purl.obolibrary.org/obo/UBERON_0001631	thoracic duct
http://purl.obolibrary.org/obo/NCIT_C12251	Thoracic Esophagus	http://purl.obolibrary.org/obo/UBERON_0035216	thoracic part of esophagus
http://purl.obolibrary.org/obo/NCIT_C52829	Thoracic Ganglion	http://purl.obolibrary.org/obo/UBERON_0000961	thoracic ganglion
http://purl.obolibrary.org/obo/NCIT_C33769	Thoracic Lymph Node	http://purl.obolibrary.org/obo/UBERON_0007644	thoracic lymph node
http://purl.obolibrary.org/obo/NCIT_C12894	Thoracic Spinal Cord	http://purl.obolibrary.org/obo/UBERON_0003038	thoracic spinal cord
http://purl.obolibrary.org/obo/NCIT_C69315	Thoracic Spine	http://purl.obolibrary.org/obo/UBERON_0006073	thoracic region of vertebral column
http://purl.obolibrary.org/obo/NCIT_C52827	Thoracic Sympathetic Nerve Trunk	http://purl.obolibrary.org/obo/UBERON_0004863	thoracic sympathetic nerve trunk
http://purl.obolibrary.org/obo/NCIT_C53142	Thoracic Vein	http://purl.obolibrary.org/obo/UBERON_0005194	thoracic vein
http://purl.obolibrary.org/obo/NCIT_C12798	Thoracic Vertebra	http://purl.obolibrary.org/obo/UBERON_0002347	thoracic vertebra
http://purl.obolibrary.org/obo/NCIT_C32046	Thoracoacromial Artery	http://purl.obolibrary.org/obo/UBERON_0001395	thoraco-acromial artery
http://purl.obolibrary.org/obo/NCIT_C53018	Thoracodorsal Artery	http://purl.obolibrary.org/obo/UBERON_0002011	thoracodorsal artery
http://purl.obolibrary.org/obo/NCIT_C54272	Throat	http://purl.obolibrary.org/obo/UBERON_0000341	throat
http://purl.obolibrary.org/obo/NCIT_C33770	Thymic Capsule	http://purl.obolibrary.org/obo/UBERON_0002122	capsule of thymus
http://purl.obolibrary.org/obo/NCIT_C45713	Thymic Epithelial Tissue	http://purl.obolibrary.org/obo/UBERON_0003846	thymus epithelium
http://purl.obolibrary.org/obo/NCIT_C33772	Thymic Lobule	http://purl.obolibrary.org/obo/UBERON_0002125	thymus lobule
http://purl.obolibrary.org/obo/NCIT_C33773	Thymic Trabecula	http://purl.obolibrary.org/obo/UBERON_0004791	thymus trabecula
http://purl.obolibrary.org/obo/NCIT_C53143	Thymic Vein	http://purl.obolibrary.org/obo/UBERON_0001591	thymic vein
http://purl.obolibrary.org/obo/NCIT_C33774	Thymus Cortex	http://purl.obolibrary.org/obo/UBERON_0002123	cortex of thymus
http://purl.obolibrary.org/obo/NCIT_C12433	Thymus Gland	http://purl.obolibrary.org/obo/UBERON_0002370	thymus
http://purl.obolibrary.org/obo/NCIT_C33775	Thymus Medulla	http://purl.obolibrary.org/obo/UBERON_0002124	medulla of thymus
http://purl.obolibrary.org/obo/NCIT_C33776	Thyroarytenoid Muscle	http://purl.obolibrary.org/obo/UBERON_0008576	thyro-arytenoid
http://purl.obolibrary.org/obo/NCIT_C33777	Thyroepiglottic Ligament	http://purl.obolibrary.org/obo/UBERON_0013168	thyroepiglottic ligament
http://purl.obolibrary.org/obo/NCIT_C33778	Thyroepiglottic Muscle	http://purl.obolibrary.org/obo/UBERON_0010927	thyroepiglotticus muscle
http://purl.obolibrary.org/obo/NCIT_C49783	Thyroglossal Duct	http://purl.obolibrary.org/obo/UBERON_0002254	thyroglossal duct
http://purl.obolibrary.org/obo/NCIT_C53178	Thyrohyoid	http://purl.obolibrary.org/obo/UBERON_0001110	thyrohyoid muscle
http://purl.obolibrary.org/obo/NCIT_C33779	Thyrohyoid Ligament	http://purl.obolibrary.org/obo/UBERON_0010921	thyrohyoid ligament
http://purl.obolibrary.org/obo/NCIT_C53020	Thyroid Artery	http://purl.obolibrary.org/obo/UBERON_0003847	thyroid artery
http://purl.obolibrary.org/obo/NCIT_C33780	Thyroid Cartilage	http://purl.obolibrary.org/obo/UBERON_0001738	thyroid cartilage
http://purl.obolibrary.org/obo/NCIT_C12400	Thyroid Gland	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland
http://purl.obolibrary.org/obo/NCIT_C33781	Thyroid Gland Capsule	http://purl.obolibrary.org/obo/UBERON_0001746	capsule of thyroid gland
http://purl.obolibrary.org/obo/NCIT_C33782	Thyroid Gland Follicle	http://purl.obolibrary.org/obo/UBERON_0005305	thyroid follicle
http://purl.obolibrary.org/obo/NCIT_C32887	Thyroid Gland Isthmus	http://purl.obolibrary.org/obo/UBERON_0001609	isthmus of thyroid gland
http://purl.obolibrary.org/obo/NCIT_C33784	Thyroid Gland Lobe	http://purl.obolibrary.org/obo/UBERON_0001118	lobe of thyroid gland
http://purl.obolibrary.org/obo/NCIT_C34312	Thyroid Primordium	http://purl.obolibrary.org/obo/UBERON_0003091	thyroid primordium
http://purl.obolibrary.org/obo/NCIT_C12800	Tibia	http://purl.obolibrary.org/obo/UBERON_0000979	tibia
http://purl.obolibrary.org/obo/NCIT_C12824	Tibial Artery	http://purl.obolibrary.org/obo/UBERON_0007610	tibial artery
